,Age,workclass,A,education,education-num,marital status,occupation,relation,race,sex,captial-gain,captial-loss,hours-per-week,native-country,class
30278,38,1,219902,10,9,4,1,3,0,0,0,0,30,15,0
30279,29,1,375482,8,13,2,11,1,3,1,0,0,50,16,0
30280,25,1,169124,10,9,0,1,2,3,1,0,0,45,15,0
30281,31,1,183000,11,15,2,0,1,3,1,0,0,55,15,0
30282,34,1,28053,8,13,6,3,1,3,0,0,0,25,15,0
30283,34,1,242984,10,9,0,9,2,3,1,0,1887,45,15,1
30284,66,6,132055,10,9,0,9,2,3,1,0,1825,40,15,1
30285,41,1,212894,9,3,0,13,2,3,1,0,0,40,36,0
30286,62,1,223975,15,4,0,11,2,3,1,0,0,20,15,0
30287,58,1,357788,10,9,0,5,2,0,1,0,0,40,15,0
30288,40,1,406811,10,9,4,9,3,3,0,0,0,40,5,0
30289,24,1,154422,8,13,2,9,5,4,0,0,0,40,6,0
30290,47,1,140644,10,9,0,9,2,3,1,0,0,40,15,1
30291,19,1,355477,10,9,2,2,5,0,1,0,0,25,15,0
30292,32,1,151773,3,10,0,5,2,3,1,0,0,45,15,0
30293,51,6,341548,3,10,3,3,1,3,0,0,0,40,15,0
30294,25,1,512771,2,5,0,1,2,3,1,0,0,45,15,0
30295,60,8,141580,1,14,0,14,2,3,1,0,0,40,15,0
30296,22,1,48988,3,10,2,1,1,3,1,0,0,40,15,0
30297,29,1,201022,8,13,0,9,4,3,0,0,0,50,15,1
30298,20,1,82777,10,9,0,10,5,3,1,0,0,40,15,0
30299,42,1,152676,15,4,3,5,3,3,1,0,0,40,0,0
30300,18,1,115815,10,9,2,12,5,3,1,0,0,20,15,0
30301,23,1,168009,14,6,0,12,5,4,0,0,0,40,26,0
30302,28,1,213152,8,13,0,3,2,3,1,0,0,40,25,1
30303,55,1,89690,8,13,3,11,1,3,0,0,0,40,15,1
30304,40,1,126868,10,9,3,12,1,0,1,0,0,40,15,0
30305,52,1,95128,3,10,3,10,1,3,1,0,0,50,15,0
30306,37,1,185567,10,9,3,12,3,3,1,0,0,40,15,1
30307,21,1,301408,3,10,2,10,5,3,0,0,1602,22,15,0
30308,35,1,216256,5,11,2,2,1,3,1,0,0,60,15,0
30309,45,1,182541,3,10,3,12,3,3,1,0,0,48,15,0
30310,39,1,172855,10,9,3,3,3,0,0,0,0,40,15,0
30311,54,1,68684,10,9,0,5,2,3,1,0,0,44,15,0
30312,42,1,364832,15,4,3,10,1,3,0,0,0,40,15,0
30313,26,8,264300,3,10,0,14,4,3,0,0,0,20,15,0
30314,59,3,349910,4,12,0,5,2,3,1,0,0,40,15,0
30315,42,1,276218,10,9,0,10,4,3,0,0,0,40,15,1
30316,22,1,251196,3,10,2,6,5,0,0,0,0,20,15,0
30317,33,1,196898,8,13,2,11,1,3,0,0,0,40,15,0
30318,39,1,58343,3,10,0,12,2,3,1,0,0,40,15,1
30319,18,3,101061,13,7,2,7,5,3,1,0,0,70,15,0
30320,46,1,415051,3,10,0,10,2,0,1,0,0,60,15,1
30321,24,1,174043,8,13,2,2,1,3,1,0,0,40,15,0
30322,28,1,129460,5,11,0,13,4,3,0,0,0,30,39,0
30323,21,6,110946,10,9,2,3,5,3,0,0,0,43,15,0
30324,22,1,313873,13,7,2,5,5,3,1,0,0,30,15,0
30325,61,1,81132,9,3,0,13,2,4,1,7298,0,40,6,1
30326,56,2,255386,3,10,0,3,2,4,1,0,0,40,37,0
30327,21,1,191497,3,10,2,10,5,3,0,0,0,20,15,0
30328,17,1,128617,14,6,2,13,5,3,1,0,0,26,15,0
30329,29,1,368949,3,10,0,13,2,3,1,0,0,40,25,1
30330,28,0,263600,10,9,0,6,2,3,1,0,0,40,15,1
30331,62,1,257277,10,9,5,3,1,3,0,0,0,38,15,0
30332,39,1,339442,10,9,4,12,1,0,1,2176,0,40,15,0
30333,30,0,289442,10,9,2,6,1,3,1,0,0,40,15,0
30334,20,8,162667,13,7,2,14,3,3,1,0,0,40,27,0
30335,18,0,466325,13,7,2,3,5,3,1,0,0,12,15,0
30336,54,1,142169,10,9,2,13,5,3,1,0,0,40,15,0
30337,49,1,252079,3,10,0,1,2,3,1,0,0,40,15,1
30338,33,6,119628,6,16,0,11,2,4,1,0,0,50,2,0
30339,50,1,175804,8,13,0,10,2,3,1,0,0,40,15,1
30340,57,1,70720,10,9,0,2,2,3,1,0,0,78,15,0
30341,50,6,201513,10,9,3,3,5,3,0,0,0,40,15,0
30342,45,1,257609,8,13,0,9,2,3,1,0,0,40,15,1
30343,41,1,124692,3,10,0,9,5,3,1,0,0,40,15,1
30344,23,1,268525,10,9,0,12,2,3,1,0,0,48,15,0
30345,23,1,250630,8,13,2,10,1,3,0,0,0,40,15,0
30346,47,1,180277,10,9,0,3,4,3,0,0,0,40,33,0
30347,39,5,191342,8,13,0,9,2,4,1,0,0,50,35,0
30348,29,1,250967,5,11,0,12,2,3,1,0,1887,48,15,1
30349,46,1,153254,10,9,0,12,2,0,1,0,0,40,15,0
30350,18,1,362600,9,3,2,13,5,3,1,0,0,40,15,0
30351,68,1,171933,15,4,0,5,2,3,1,0,0,40,15,0
30352,62,1,211408,5,11,0,0,2,3,1,0,0,40,15,1
30353,43,1,48193,4,12,0,0,2,3,1,0,0,40,15,0
30354,35,1,22463,10,9,0,5,2,3,1,0,0,40,15,0
30355,21,1,440969,10,9,2,3,5,3,0,0,0,40,15,0
30356,21,6,164922,3,10,2,13,5,3,1,0,0,40,15,0
30357,41,0,134524,5,11,3,5,3,3,0,0,0,45,15,0
30358,61,1,176689,10,9,0,1,2,3,1,0,0,40,15,0
30359,24,1,220993,10,9,2,5,1,3,1,0,0,50,15,0
30360,21,1,512828,10,9,2,6,5,0,1,0,0,40,15,0
30361,36,6,422275,9,3,0,2,2,3,1,0,0,40,41,0
30362,37,0,65291,5,11,2,6,1,3,0,0,0,40,15,0
30363,69,1,197080,12,8,0,1,2,3,1,9386,0,60,15,1
30364,49,2,181657,3,10,3,9,1,3,0,0,0,50,15,0
30365,55,1,190257,10,9,0,7,2,3,1,0,0,53,15,1
30366,21,1,238068,10,9,0,12,2,3,1,0,0,40,15,0
30367,18,1,337046,14,6,2,2,5,3,1,0,0,40,15,0
30368,26,1,187248,10,9,0,11,1,0,1,0,0,40,15,0
30369,20,8,250037,3,10,2,14,5,3,0,0,0,18,25,0
30370,46,1,285750,10,9,0,7,2,3,1,4064,0,55,15,0
30371,23,1,260617,14,6,2,5,1,3,1,0,0,40,15,0
30372,48,1,216999,10,9,0,5,2,3,1,0,0,40,15,1
30373,36,1,531055,10,9,0,5,2,3,1,0,1902,48,15,1
30374,42,6,121265,1,14,3,11,1,3,1,0,0,40,15,0
30375,41,0,184466,1,14,0,11,2,3,1,0,0,38,15,1
30376,45,1,297676,4,12,5,10,3,3,0,0,0,40,38,0
30377,52,1,114228,10,9,3,5,1,3,1,3325,0,40,15,0
30378,22,0,121144,8,13,2,11,5,0,0,0,0,18,15,0
30379,20,1,26842,3,10,2,12,1,3,0,2176,0,40,15,0
30380,27,1,113054,10,9,4,12,1,3,1,0,0,43,15,0
30381,36,1,256636,10,9,3,9,1,3,1,0,0,40,15,0
30382,34,1,152246,10,9,0,1,2,2,1,0,0,52,15,0
30383,38,1,108140,1,14,0,11,2,3,1,0,0,50,15,1
30384,20,8,203353,3,10,2,14,5,3,0,0,0,40,15,0
30385,47,1,207207,10,9,3,10,3,3,0,0,0,45,15,0
30386,21,1,115420,10,9,0,5,2,3,1,0,0,50,15,0
30387,33,1,80058,10,9,2,1,1,3,1,0,0,40,15,0
30388,31,0,48520,4,12,2,6,3,3,1,0,0,40,15,0
30389,61,1,411652,12,8,0,5,2,3,1,0,0,40,41,0
30390,46,1,154405,14,6,0,13,2,0,1,0,0,45,15,0
30391,55,0,104917,1,14,0,11,2,0,1,0,0,40,15,1
30392,19,6,261422,3,10,2,11,5,3,1,0,0,40,15,0
30393,39,1,48915,10,9,0,12,2,3,1,0,0,40,15,1
30394,61,1,172037,10,9,0,2,2,3,1,0,0,40,15,0
30395,28,1,144833,3,10,0,13,2,3,1,0,0,40,15,0
30396,28,1,275116,14,6,0,1,2,3,1,0,0,40,15,0
30397,61,8,72886,10,9,0,14,2,3,1,0,0,38,15,1
30398,61,1,103575,10,9,0,5,2,3,1,0,0,37,15,0
30399,54,1,200783,3,10,0,10,2,3,1,0,0,40,15,0
30400,50,3,152810,3,10,0,12,2,3,1,0,0,70,13,0
30401,37,0,44694,1,14,0,11,4,3,0,0,0,45,15,1
30402,17,8,48703,13,7,2,14,5,3,0,0,0,30,15,0
30403,56,1,91905,10,9,0,10,4,3,0,0,0,4,15,0
30404,31,1,168906,8,13,3,9,1,3,0,0,0,50,15,1
30405,32,6,147215,8,13,0,9,4,3,0,0,0,55,15,1
30406,28,1,153546,13,7,3,2,3,3,0,0,0,40,15,0
30407,34,1,35595,5,11,0,0,2,3,1,0,0,40,15,0
30408,33,1,225507,14,6,2,2,5,3,0,0,0,25,15,0
30409,42,1,345504,5,11,3,3,1,3,0,0,0,35,15,0
30410,64,1,137205,5,11,0,5,2,3,1,0,0,48,15,0
30411,29,1,327779,3,10,0,13,2,3,1,0,0,20,15,0
30412,41,8,213416,9,3,0,14,2,3,1,0,0,32,41,0
30413,45,1,362883,3,10,0,1,2,3,1,0,0,40,15,0
30414,48,1,131309,1,14,0,11,2,3,1,0,0,45,15,1
30415,44,1,188331,3,10,4,0,1,3,0,0,0,38,15,0
30416,34,2,194740,3,10,2,3,1,3,1,0,0,40,15,0
30417,40,1,43711,10,9,2,12,1,3,1,0,0,45,15,0
30418,45,1,187033,10,9,0,5,2,3,1,0,2051,40,15,0
30419,23,1,233923,3,10,2,2,5,3,0,0,0,20,15,0
30420,51,1,84278,8,13,0,11,2,3,1,0,0,55,15,1
30421,24,1,437666,10,9,0,5,2,3,1,2885,0,50,15,0
30422,57,1,186386,8,13,5,11,3,3,1,10520,0,40,15,1
30423,23,1,129767,3,10,2,3,1,3,0,0,1721,40,15,0
30424,34,1,180284,3,10,0,7,2,3,1,0,0,40,15,1
30425,36,1,108320,10,9,3,12,1,3,1,4101,0,40,15,0
30426,56,3,75214,11,15,0,11,2,3,1,0,0,32,15,1
30427,42,1,284758,10,9,3,9,3,3,0,0,0,40,15,0
30428,45,3,188330,8,13,0,9,2,3,1,0,0,60,15,0
30429,38,1,333651,8,13,0,11,2,3,1,15024,0,70,15,1
30430,29,0,115305,5,11,0,6,2,3,1,7688,0,40,15,1
30431,54,1,172962,8,13,3,11,1,3,1,0,1340,40,15,0
30432,40,1,198096,10,9,0,12,2,3,1,0,0,40,15,1
30433,29,1,163265,10,9,0,1,2,3,1,0,0,40,15,0
30434,35,2,128608,8,13,2,9,5,3,1,0,0,40,15,0
30435,47,1,107460,10,9,4,9,3,3,0,0,0,37,15,0
30436,51,1,251841,5,11,2,9,1,3,0,0,0,43,15,0
30437,28,1,403671,10,9,2,2,0,3,1,0,0,40,41,0
30438,58,1,159378,10,9,0,12,2,3,1,0,0,45,15,1
30439,24,1,170070,10,9,2,12,5,3,0,0,0,25,15,0
30440,46,6,192323,10,9,3,9,1,3,1,0,0,40,15,0
30441,57,1,135796,14,6,0,12,2,0,1,0,0,48,15,0
30442,22,1,232985,10,9,2,13,0,3,1,0,0,20,15,0
30443,28,1,34532,8,13,2,0,1,0,1,0,0,30,4,0
30444,17,8,371316,14,6,2,14,5,3,1,0,0,25,15,0
30445,23,1,236994,10,9,2,10,5,3,1,0,0,60,15,0
30446,19,1,208366,10,9,2,13,1,3,1,0,0,40,15,0
30447,66,6,102640,10,9,5,11,3,0,0,0,0,35,15,0
30448,38,1,111377,3,10,0,9,2,3,1,0,0,55,15,0
30449,39,2,472166,3,10,3,9,3,0,0,0,0,40,15,0
30450,39,8,86551,12,8,0,14,2,3,1,0,0,40,15,0
30451,47,1,70943,10,9,0,12,2,3,1,5178,0,40,15,1
30452,39,1,294919,10,9,3,1,5,3,1,0,0,60,15,0
30453,22,1,408383,3,10,2,1,5,3,1,0,0,40,15,0
30454,36,1,255454,10,9,2,5,5,0,1,0,0,30,15,0
30455,32,1,193260,3,10,0,12,2,4,1,0,0,40,6,0
30456,29,8,191935,10,9,2,14,1,3,1,0,0,40,15,0
30457,43,0,125461,8,13,2,11,1,3,1,0,0,40,15,0
30458,51,1,97005,10,9,0,5,2,3,1,0,0,40,15,0
30459,42,1,183319,9,3,0,5,2,3,1,0,0,60,15,0
30460,32,6,167049,12,8,2,3,3,3,0,0,0,40,15,0
30461,34,1,185216,3,10,2,3,5,3,1,0,0,40,15,0
30462,51,1,161838,5,11,0,5,2,3,1,0,0,57,15,0
30463,38,1,165848,8,13,0,10,2,3,1,0,0,44,15,0
30464,21,1,138816,10,9,2,13,5,0,1,0,0,20,15,0
30465,33,5,99761,8,13,2,2,1,3,0,0,0,15,15,0
30466,34,1,112139,10,9,0,5,2,3,1,0,0,40,15,0
30467,32,1,129020,10,9,0,9,2,3,1,0,0,40,15,0
30468,38,8,365465,5,11,2,14,5,3,1,0,0,15,15,0
30469,27,5,259873,10,9,0,2,2,0,1,0,0,60,15,1
30470,35,3,89622,3,10,0,10,2,3,1,0,0,50,15,1
30471,29,6,201556,8,13,2,11,1,3,1,0,0,50,15,0
30472,40,1,176286,10,9,0,5,2,3,1,0,0,40,15,0
30473,46,1,192894,15,4,0,7,2,0,1,0,0,30,15,0
30474,37,1,172232,10,9,2,2,3,0,0,0,0,30,15,0
30475,38,5,163204,10,9,0,5,2,3,1,3411,0,25,15,0
30476,37,1,265737,3,10,0,9,2,0,1,0,1887,60,38,1
30477,44,1,215304,8,13,0,11,2,3,1,0,0,45,15,1
30478,25,1,185952,1,14,2,11,1,3,1,0,0,30,15,0
30479,38,1,216845,10,9,2,10,3,3,1,0,0,42,15,0
30480,34,0,35683,4,12,3,3,3,3,0,0,0,10,15,0
30481,50,5,371305,10,9,0,10,2,3,1,0,1902,60,15,1
30482,46,1,102359,3,10,0,9,2,3,1,0,0,50,15,1
30483,20,1,200089,9,3,2,13,3,3,1,0,0,30,36,0
30484,47,6,207120,5,11,0,9,2,3,1,0,0,38,15,1
30485,46,1,295334,6,16,0,11,2,3,1,0,0,60,15,1
30486,34,1,234537,4,12,3,10,1,3,1,0,0,40,15,0
30487,61,1,142922,10,9,0,1,2,3,1,0,0,40,15,0
30488,55,6,181641,3,10,3,11,1,0,0,0,0,37,15,0
30489,36,1,185325,10,9,2,1,1,3,1,0,0,35,15,0
30490,28,1,167336,3,10,2,9,1,3,0,10520,0,40,15,1
30491,22,1,379778,10,9,2,2,1,3,1,0,0,40,15,0
30492,34,1,176117,3,10,2,10,5,0,0,0,0,35,15,0
30493,33,1,100228,3,10,2,12,1,0,1,0,0,40,15,0
30494,27,1,150296,10,9,2,2,5,3,0,0,0,32,15,0
30495,43,2,25005,1,14,0,13,2,3,1,5013,0,12,15,0
30496,55,1,134120,14,6,0,5,2,3,1,99999,0,40,15,1
30497,39,5,251710,14,6,6,2,1,3,0,0,1721,15,15,0
30498,20,1,653574,3,10,2,2,5,3,1,0,0,33,27,0
30499,38,1,175441,10,9,2,13,1,0,1,0,0,40,15,0
30500,30,1,333119,3,10,2,5,1,3,1,0,0,40,15,0
30501,21,1,89154,13,7,2,2,5,3,1,0,0,42,27,0
30502,60,1,198727,10,9,0,11,2,3,1,0,0,30,15,0
30503,43,1,87284,3,10,2,13,1,3,1,0,0,40,15,0
30504,36,1,180686,10,9,0,5,2,3,1,0,0,45,15,1
30505,23,1,227070,3,10,2,2,3,3,0,0,0,48,27,0
30506,57,0,189824,3,10,0,13,2,0,1,7298,0,40,15,1
30507,25,0,348986,10,9,2,13,0,0,1,0,0,40,15,0
30508,38,1,96185,10,9,3,2,3,0,0,0,0,32,15,0
30509,22,1,112693,10,9,0,5,2,3,1,0,0,35,15,0
30510,23,1,417605,9,3,2,5,1,3,1,0,0,40,41,0
30511,61,5,140300,10,9,2,10,1,3,0,0,0,44,15,0
30512,28,1,340408,3,10,3,5,1,3,1,0,0,46,15,0
30513,17,8,187539,13,7,2,14,5,3,0,0,0,10,15,0
30514,21,1,237051,3,10,2,2,5,3,0,0,0,25,15,0
30515,49,1,175622,1,14,0,11,2,3,1,0,0,40,15,0
30516,37,1,389725,12,8,3,5,5,3,1,0,0,35,15,0
30517,23,1,182812,3,10,2,2,5,3,0,0,0,40,32,0
30518,38,5,245372,3,10,0,11,2,3,1,3137,0,50,15,0
30519,34,0,93886,8,13,0,11,4,3,0,0,0,46,15,1
30520,21,1,502837,10,9,2,12,5,3,0,0,0,40,14,0
30521,27,6,212232,3,10,0,9,2,0,1,0,0,40,15,1
30522,57,1,300104,10,9,0,5,2,3,1,0,0,84,15,1
30523,22,1,156933,10,9,2,13,5,0,1,0,0,25,15,0
30524,20,1,286734,3,10,2,3,1,1,0,0,0,35,15,0
30525,49,3,143482,3,10,0,11,4,3,0,0,0,65,15,1
30526,38,1,226357,10,9,0,5,2,3,1,0,0,40,15,0
30527,40,1,104892,8,13,0,0,2,3,1,0,0,40,15,0
30528,44,1,223194,10,9,0,5,2,0,1,0,1485,40,31,0
30529,37,5,272090,3,10,0,3,4,3,0,0,0,20,15,0
30530,57,1,204816,1,14,3,11,1,3,1,0,0,30,15,0
30531,56,1,230039,15,4,2,2,5,3,0,0,0,30,15,0
30532,41,1,242619,4,12,3,11,1,3,1,0,0,80,15,0
30533,50,5,131982,10,9,0,2,2,4,1,0,0,60,35,0
30534,33,1,87310,2,5,2,12,1,3,1,0,0,50,15,0
30535,29,1,134566,1,14,0,10,2,3,1,0,0,20,15,0
30536,28,2,163862,8,13,0,9,2,3,1,5178,0,40,15,1
30537,35,1,239409,14,6,0,12,2,3,1,0,0,50,15,0
30538,36,1,203717,10,9,3,5,3,3,1,0,0,40,15,0
30539,45,1,172274,6,16,3,11,3,0,0,0,3004,35,15,1
30540,30,5,65278,4,12,2,5,5,3,1,0,0,40,15,0
30541,35,3,135289,10,9,0,2,2,3,1,0,0,60,15,0
30542,27,1,246974,5,11,0,10,2,3,1,0,0,40,15,0
30543,22,1,180060,10,9,2,9,1,3,1,0,0,40,3,0
30544,24,1,118023,3,10,2,13,5,3,1,0,0,30,15,0
30545,47,1,102308,8,13,0,11,2,3,1,0,0,50,15,1
30546,47,1,45564,3,10,0,9,2,3,1,0,0,40,15,1
30547,18,1,137646,13,7,2,2,5,3,0,0,0,15,15,0
30548,18,1,237646,3,10,2,3,5,3,1,0,0,30,15,0
30549,31,0,189843,10,9,3,6,1,3,1,0,0,47,15,1
30550,43,5,118261,1,14,3,2,3,3,0,0,0,30,15,0
30551,45,1,288437,10,9,0,1,2,1,1,4064,0,40,15,0
30552,39,1,106347,10,9,0,1,2,3,1,0,0,40,15,0
30553,30,1,316471,8,13,2,3,1,3,1,0,0,50,15,0
30554,22,1,50058,3,10,2,3,1,3,0,0,0,35,15,0
30555,30,5,182089,10,9,0,7,2,3,1,0,0,85,15,0
30556,36,1,186865,6,16,0,11,2,3,1,0,0,60,15,1
30557,20,6,158206,4,12,2,11,1,3,1,0,0,30,15,0
30558,61,8,229744,0,2,0,14,2,3,1,3942,0,20,41,0
30559,27,1,141545,10,9,0,1,2,3,1,0,1902,45,15,0
30560,59,0,50929,3,10,0,9,2,3,1,0,0,60,15,1
30561,60,1,132529,10,9,0,5,2,3,1,0,0,40,15,0
30562,43,1,260696,8,13,3,9,1,3,0,0,0,40,15,0
30563,35,1,231180,10,9,3,1,1,3,1,0,0,60,15,0
30564,40,1,223277,8,13,0,3,2,3,1,0,0,50,15,1
30565,20,1,279538,13,7,0,13,0,3,1,2961,0,35,15,0
30566,47,1,46044,1,14,0,9,2,3,1,0,0,40,15,0
30567,40,1,168071,4,12,3,11,1,3,1,0,0,50,15,0
30568,20,1,79691,10,9,2,12,5,3,1,0,0,40,15,0
30569,75,8,114204,3,10,0,14,2,3,1,0,0,13,15,0
30570,25,1,124111,3,10,2,3,5,3,0,0,0,40,15,0
30571,47,1,104521,5,11,0,11,2,3,1,0,0,40,15,1
30572,29,5,128516,4,12,5,10,3,3,0,0,0,40,15,1
30573,34,1,112564,10,9,0,1,2,3,1,0,0,45,15,0
30574,45,6,32186,8,13,4,11,1,3,0,0,0,40,15,0
30575,23,1,239663,3,10,2,13,5,3,1,2597,0,50,15,0
30576,46,1,269284,4,12,5,3,3,3,0,0,0,40,15,0
30577,41,6,175537,3,10,3,12,1,0,0,0,0,38,15,0
30578,29,1,444304,8,13,0,11,2,3,1,0,0,40,15,1
30579,17,1,27415,13,7,2,13,5,2,1,0,0,20,15,0
30580,39,1,174343,2,5,0,5,2,3,1,0,0,40,15,0
30581,37,1,148143,10,9,2,12,3,0,0,0,0,40,15,0
30582,34,1,209213,10,9,0,12,2,0,1,0,0,40,25,0
30583,20,1,165097,10,9,2,5,1,3,1,0,0,40,15,0
30584,18,8,51574,10,9,2,14,5,4,0,0,1602,38,15,0
30585,52,1,167651,5,11,0,5,2,3,1,0,0,40,15,1
30586,42,0,29075,4,12,0,11,4,2,0,0,0,40,15,0
30587,22,1,396895,9,3,0,5,2,3,1,0,0,35,41,0
30588,66,6,71075,3,10,3,9,1,3,0,0,0,55,15,0
30589,35,1,129573,10,9,0,1,2,3,1,0,0,65,15,0
30590,40,0,183765,4,12,2,11,1,3,1,0,0,40,15,1
30591,21,1,164991,10,9,3,10,3,2,0,0,0,38,15,0
30592,51,0,154891,10,9,3,6,3,3,1,0,0,52,15,0
30593,34,1,200117,14,6,0,5,2,3,1,0,0,40,15,0
30594,24,1,176389,10,9,0,5,2,3,1,0,0,40,15,0
30595,43,1,342567,8,13,6,3,3,3,0,0,0,40,15,0
30596,34,1,178841,8,13,0,9,4,3,0,0,0,40,15,1
30597,42,0,191149,1,14,2,11,3,3,0,0,0,40,15,0
30598,41,1,29702,5,11,2,5,1,3,1,0,0,30,15,0
30599,21,1,157893,10,9,2,1,5,3,0,0,0,40,15,0
30600,64,0,31993,15,4,0,6,2,3,1,0,0,10,15,0
30601,24,2,210736,10,9,2,3,1,3,0,0,1974,40,15,0
30602,23,1,39615,3,10,2,13,5,3,1,0,0,10,15,0
30603,29,1,200511,10,9,0,10,2,3,1,0,0,50,15,0
30604,44,5,47818,10,9,3,9,3,3,0,0,0,60,15,0
30605,28,1,183155,8,13,0,11,2,3,1,0,0,55,15,0
30606,33,3,374905,10,9,0,10,2,3,1,0,0,50,15,1
30607,35,1,128876,3,10,0,5,2,3,1,0,0,40,15,0
30608,41,1,202872,14,6,6,5,1,3,0,0,0,40,15,0
30609,42,1,153414,8,13,0,10,2,0,1,0,0,40,15,1
30610,51,5,24790,3,10,0,9,2,3,1,0,0,99,15,1
30611,32,1,316769,13,7,2,2,3,0,0,0,0,40,4,0
30612,37,1,126569,10,9,2,5,5,3,1,0,0,40,15,0
30613,18,1,128538,13,7,2,10,5,3,0,0,0,25,15,0
30614,24,1,234640,5,11,2,2,5,3,0,0,0,35,15,0
30615,29,8,65372,3,10,3,14,3,3,0,0,0,40,15,0
30616,45,1,343377,3,10,0,3,2,3,1,0,0,40,15,0
30617,52,2,30731,8,13,0,9,2,3,1,0,0,45,15,1
30618,35,1,412379,10,9,2,2,1,3,0,0,0,40,15,0
30619,46,3,112320,8,13,3,9,1,3,0,0,0,50,15,0
30620,63,1,181929,10,9,5,9,3,3,1,0,0,50,15,1
30621,32,0,100135,8,13,0,11,4,3,0,0,0,35,15,1
30622,24,1,128061,10,9,2,2,5,3,0,594,0,15,15,0
30623,72,8,402306,3,10,0,14,2,3,1,0,0,32,5,0
30624,35,8,98389,3,10,2,14,3,3,1,0,0,10,15,0
30625,29,1,179565,8,13,2,3,1,3,0,0,0,40,15,0
30626,35,1,64922,8,13,0,9,2,3,1,7688,0,50,15,1
30627,70,1,102610,14,6,0,13,2,3,1,0,0,32,15,0
30628,65,8,115513,8,13,0,14,2,3,1,5556,0,48,15,1
30629,36,1,150548,10,9,2,12,1,3,0,0,0,30,15,0
30630,53,1,133219,10,9,0,2,2,0,1,4386,0,30,15,1
30631,49,0,67001,10,9,0,1,2,3,1,0,0,40,15,0
30632,60,1,162347,11,15,0,9,2,3,1,0,1902,40,15,1
30633,18,1,138557,13,7,2,13,5,3,1,0,0,40,15,0
30634,21,1,170456,3,10,2,2,5,3,1,0,0,35,34,0
30635,42,1,66006,14,6,2,1,1,0,1,0,0,40,15,0
30636,25,6,176077,1,14,2,11,1,3,0,0,0,37,15,0
30637,32,1,218322,10,9,0,5,2,3,1,0,0,40,15,0
30638,25,3,181691,10,9,0,10,2,3,1,0,0,60,25,0
30639,47,1,168232,8,13,0,3,2,3,1,7298,0,40,15,1
30640,30,1,161690,5,11,2,11,1,3,0,0,0,40,15,0
30641,21,8,242736,4,12,2,14,5,3,0,0,0,40,15,0
30642,38,5,67317,8,13,0,7,2,3,1,0,0,60,15,0
30643,34,1,265807,10,9,0,1,2,3,1,0,2051,55,15,0
30644,37,1,99357,4,12,2,2,1,3,0,0,0,30,15,0
30645,56,1,170070,10,9,0,9,4,3,0,0,0,40,15,1
30646,52,6,231166,5,11,0,9,2,3,1,0,0,40,15,0
30647,23,1,62339,8,13,2,11,5,3,1,0,0,40,15,0
30648,29,6,118520,10,9,0,6,2,3,1,0,0,42,15,0
30649,45,1,155659,10,9,0,5,2,3,1,0,0,40,15,1
30650,23,0,157331,8,13,2,11,1,3,0,0,0,40,15,0
30651,45,1,341762,1,14,0,9,2,3,1,0,0,65,15,1
30652,30,1,164190,8,13,2,9,1,3,1,0,0,42,15,0
30653,45,1,83064,8,13,0,10,2,3,1,0,0,50,15,0
30654,26,1,304283,10,9,0,12,2,3,1,0,0,40,15,0
30655,23,1,436798,3,10,0,12,2,3,1,0,0,40,15,0
30656,24,1,29302,3,10,2,2,5,3,0,0,0,40,25,0
30657,43,1,104660,1,14,5,9,3,3,1,4934,0,40,15,1
30658,42,1,79036,10,9,3,13,3,3,1,0,0,40,15,0
30659,72,1,165622,3,10,5,3,1,3,0,0,0,25,15,0
30660,21,8,177287,3,10,2,14,5,3,0,0,0,40,15,0
30661,57,1,199847,8,13,0,9,2,3,1,15024,0,60,15,1
30662,24,1,22966,8,13,0,10,2,3,1,0,0,45,15,0
30663,27,1,59068,10,9,0,13,2,3,1,0,0,40,15,0
30664,54,1,77336,10,9,0,10,2,3,1,0,0,40,15,0
30665,42,0,96524,10,9,0,9,2,3,1,0,0,60,15,1
30666,17,1,143868,2,5,2,2,5,0,1,0,0,40,15,0
30667,48,1,121424,8,13,0,9,2,3,1,0,0,55,15,1
30668,39,1,176279,8,13,3,10,1,3,0,0,0,40,15,0
30669,41,3,177905,8,13,0,9,2,3,1,7688,0,70,15,1
30670,50,1,205100,15,4,0,2,4,3,0,0,0,35,25,0
30671,57,1,353881,10,9,3,1,1,3,1,0,0,45,15,0
30672,44,0,177937,6,16,0,11,2,3,1,0,0,36,15,1
30673,20,8,122244,10,9,2,14,1,3,0,0,0,28,15,0
30674,49,1,125892,10,9,0,10,2,3,1,0,0,40,15,0
30675,44,1,155472,4,12,2,11,3,0,0,1151,0,50,15,0
30676,42,1,355728,5,11,2,5,1,3,1,0,0,44,15,0
30677,18,8,245274,3,10,2,14,5,3,1,0,0,16,15,0
30678,18,1,240330,12,8,2,2,5,3,1,0,0,18,15,0
30679,51,1,182944,10,9,5,0,3,0,0,0,0,40,15,0
30680,28,1,264498,8,13,2,11,1,3,0,0,0,40,15,0
30681,39,1,110426,4,12,0,9,4,3,0,15024,0,45,15,1
30682,25,1,166971,10,9,0,10,2,3,1,0,0,52,15,0
30683,41,1,347653,11,15,0,11,2,3,1,0,1977,50,15,1
30684,39,1,33975,3,10,0,10,2,3,1,0,0,40,15,1
30685,42,5,215219,13,7,4,2,3,3,0,0,0,30,15,0
